PulseTrain	ClickName	PathType	Delay_us	AmpRatio	Coherence
PulseTrain_813	Click_007	Multipath_2	416.70	2.210797	0.741529
PulseTrain_813	Click_007	Multipath_3	116.30	4.462711	0.708098
PulseTrain_813	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_813	Click_008	Multipath_1	321.20	1.986316	0.594488
PulseTrain_813	Click_008	Multipath_2	114.60	4.090028	0.230857
PulseTrain_813	Click_008	Multipath_3	168.40	6.274161	0.052101
PulseTrain_813	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_814	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_814	Click_001	Multipath_1	243.10	1.367520	0.789069
PulseTrain_814	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_814	Click_002	Multipath_1	256.90	1.121218	0.611694
PulseTrain_814	Click_002	Multipath_2	310.80	1.511176	0.451939
PulseTrain_814	Click_002	Multipath_3	168.40	3.915686	0.197923
PulseTrain_814	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_814	Click_003	Multipath_1	222.20	1.932025	0.727178
PulseTrain_814	Click_003	Multipath_2	168.40	3.063300	0.186063
PulseTrain_814	Click_003	Multipath_3	302.10	2.837803	0.587750
PulseTrain_814	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_815	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_815	Click_001	Multipath_1	187.50	1.789617	0.470422
PulseTrain_815	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_815	Click_002	Multipath_1	185.80	1.963660	0.547822
PulseTrain_815	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_815	Click_003	Multipath_1	159.70	1.429242	0.672638
PulseTrain_815	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_815	Click_004	Multipath_1	168.40	2.037110	0.571393
PulseTrain_816	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_816	Click_001	Multipath_1	178.80	1.837542	0.795257
PulseTrain_816	Click_001	Multipath_2	316.00	4.162540	0.337326
PulseTrain_816	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_816	Click_002	Multipath_1	163.20	3.613927	0.438479
PulseTrain_816	Click_002	Multipath_2	432.30	6.334112	0.360105
PulseTrain_816	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_816	Click_003	Multipath_1	178.80	3.524293	0.459268
PulseTrain_816	Click_003	Multipath_2	345.50	7.996648	0.127072
PulseTrain_816	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_817	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_817	Click_001	Multipath_1	163.20	2.237723	0.242749
PulseTrain_817	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_817	Click_002	Multipath_1	140.60	3.217584	0.596707
PulseTrain_817	Click_002	Multipath_2	218.80	5.714059	0.628261
PulseTrain_817	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_817	Click_003	Multipath_1	140.60	3.609131	0.553268
PulseTrain_817	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_001	Multipath_1	145.80	1.622371	0.738829
PulseTrain_818	Click_001	Multipath_2	218.80	3.181743	0.528203
PulseTrain_818	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_002	Multipath_1	158.00	1.900074	0.432262
PulseTrain_818	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_003	Multipath_1	158.00	2.275054	0.443084
PulseTrain_818	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_004	Multipath_1	144.10	2.568894	0.550573
PulseTrain_818	Click_004	Multipath_2	208.30	3.522654	0.226233
PulseTrain_818	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_005	Multipath_1	159.70	2.843539	0.358096
PulseTrain_818	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_818	Click_006	Multipath_1	149.30	6.564417	0.049761
PulseTrain_819	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_001	Multipath_1	182.30	2.415607	0.545355
PulseTrain_819	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_002	Multipath_1	220.50	2.389391	0.484744
PulseTrain_819	Click_002	Multipath_2	137.20	2.829859	0.476824
PulseTrain_819	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_003	Multipath_1	210.10	1.769148	0.597559
PulseTrain_819	Click_003	Multipath_2	137.20	2.518781	0.437512
PulseTrain_819	Click_003	Multipath_3	357.60	4.542631	0.701485
PulseTrain_819	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_004	Multipath_1	256.90	2.927395	0.702961
PulseTrain_819	Click_004	Multipath_2	137.20	2.861962	0.499452
PulseTrain_819	Click_004	Multipath_3	206.60	3.428293	0.501927
PulseTrain_819	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_005	Multipath_1	137.20	2.853843	0.501784
PulseTrain_819	Click_005	Multipath_2	206.60	3.630239	0.515683
PulseTrain_819	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_006	Multipath_1	137.20	2.926811	0.492794
PulseTrain_819	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_007	Multipath_1	137.20	2.827865	0.492521
PulseTrain_819	Click_007	Multipath_2	191.00	3.800918	0.519518
PulseTrain_819	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_008	Multipath_1	180.60	2.555955	0.522535
PulseTrain_819	Click_008	Multipath_2	102.40	2.427035	0.280504
PulseTrain_819	Click_008	Multipath_3	428.80	6.377318	0.663233
PulseTrain_819	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_009	Multipath_1	137.20	2.675704	0.426655
PulseTrain_819	Click_009	Multipath_2	189.20	2.779133	0.290456
PulseTrain_819	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_819	Click_010	Multipath_1	137.20	2.697979	0.484976
PulseTrain_819	Click_010	Multipath_2	189.20	3.087099	0.287866
PulseTrain_819	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_001	Multipath_1	168.40	1.502248	0.499711
PulseTrain_820	Click_001	Multipath_2	373.30	3.623607	0.721245
PulseTrain_820	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_002	Multipath_1	145.80	1.953159	0.808711
PulseTrain_820	Click_002	Multipath_2	369.80	4.043692	0.557268
PulseTrain_820	Click_002	Multipath_3	203.10	2.297941	0.302318
PulseTrain_820	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_003	Multipath_1	163.20	2.178238	0.602497
PulseTrain_820	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_004	Multipath_1	161.50	1.713731	0.291622
PulseTrain_820	Click_004	Multipath_2	329.90	2.769858	0.153640
PulseTrain_820	Click_004	Multipath_3	489.60	3.506983	0.226895
PulseTrain_820	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_005	Multipath_1	137.20	1.371110	0.698374
PulseTrain_820	Click_005	Multipath_2	187.50	1.429649	0.332849
PulseTrain_820	Click_005	Multipath_3	345.50	3.216781	0.451468
PulseTrain_820	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_006	Multipath_1	135.40	1.408035	0.620227
PulseTrain_820	Click_006	Multipath_2	187.50	1.562161	0.132435
PulseTrain_820	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_007	Multipath_1	145.80	1.640121	0.643359
PulseTrain_820	Click_007	Multipath_2	196.20	1.679979	0.170411
PulseTrain_820	Click_007	Multipath_3	316.00	2.934202	0.448171
PulseTrain_820	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_008	Multipath_1	102.40	2.304606	0.303130
PulseTrain_820	Click_008	Multipath_2	178.80	2.981558	0.423133
PulseTrain_820	Click_008	Multipath_3	359.40	5.430384	0.641784
PulseTrain_820	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_009	Multipath_1	102.40	2.504583	0.409454
PulseTrain_820	Click_009	Multipath_2	187.50	4.150592	0.519013
PulseTrain_820	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_820	Click_010	Multipath_1	158.00	2.590440	0.318783
PulseTrain_820	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_821	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_821	Click_001	Multipath_1	184.00	2.194485	0.596932
PulseTrain_821	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_821	Click_002	Multipath_1	184.00	2.697005	0.612418
PulseTrain_821	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_001	Multipath_1	184.00	2.821270	0.513264
PulseTrain_822	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_002	Multipath_1	321.20	3.356178	0.721281
PulseTrain_822	Click_002	Multipath_2	109.40	2.307861	0.348060
PulseTrain_822	Click_002	Multipath_3	404.50	5.473545	0.570586
PulseTrain_822	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_003	Multipath_1	182.30	1.596881	0.519731
PulseTrain_822	Click_003	Multipath_2	107.60	2.424933	0.256033
PulseTrain_822	Click_003	Multipath_3	300.30	3.530017	0.587750
PulseTrain_822	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_004	Multipath_1	210.10	1.432401	0.648344
PulseTrain_822	Click_004	Multipath_2	159.70	2.346940	0.301009
PulseTrain_822	Click_004	Multipath_3	109.40	2.370541	0.451364
PulseTrain_822	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_822	Click_005	Multipath_1	244.80	1.363536	0.765058
PulseTrain_822	Click_005	Multipath_2	126.70	2.956402	0.489631
PulseTrain_822	Click_005	Multipath_3	177.10	2.600895	0.177499
PulseTrain_822	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_006	Multipath_1	130.20	4.831481	0.498432
PulseTrain_823	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_007	Multipath_1	130.20	4.834596	0.485565
PulseTrain_823	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_008	Multipath_1	130.20	4.895076	0.517071
PulseTrain_823	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_009	Multipath_1	130.20	4.661451	0.609709
PulseTrain_823	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_010	Multipath_1	130.20	4.895593	0.625164
PulseTrain_823	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_011	Multipath_1	130.20	3.648624	0.648855
PulseTrain_823	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_012	Multipath_1	130.20	4.478473	0.539531
PulseTrain_823	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_013	Multipath_1	130.20	3.838376	0.599269
PulseTrain_823	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_014	Multipath_1	130.20	3.355068	0.582440
PulseTrain_823	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_015	Multipath_1	130.20	3.705795	0.621709
PulseTrain_823	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_016	Multipath_1	130.20	3.849652	0.614264
PulseTrain_823	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_017	Multipath_1	130.20	3.492992	0.562450
PulseTrain_823	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_018	Multipath_1	130.20	3.490289	0.592078
PulseTrain_823	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_019	Multipath_1	130.20	2.993048	0.604946
PulseTrain_823	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_020	Multipath_1	105.90	2.497736	0.465958
PulseTrain_823	Click_020	Multipath_2	154.50	3.384867	0.317167
PulseTrain_823	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_021	Multipath_1	105.90	2.417979	0.427591
PulseTrain_823	Click_021	Multipath_2	163.20	3.853878	0.379792
PulseTrain_823	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_022	Multipath_1	105.90	2.357649	0.471846
PulseTrain_823	Click_022	Multipath_2	163.20	3.903902	0.404160
PulseTrain_823	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_023	Multipath_1	105.90	2.513418	0.488469
PulseTrain_823	Click_023	Multipath_2	163.20	4.230200	0.401790
PulseTrain_823	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_024	Multipath_1	105.90	2.410915	0.497243
PulseTrain_823	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_025	Multipath_1	105.90	2.563015	0.553595
PulseTrain_823	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_026	Multipath_1	105.90	2.550157	0.544175
PulseTrain_823	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_027	Multipath_1	105.90	2.577407	0.533842
PulseTrain_823	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_028	Multipath_1	105.90	2.778145	0.534398
PulseTrain_823	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_029	Multipath_1	105.90	2.548831	0.492135
PulseTrain_823	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_030	Multipath_1	105.90	2.517661	0.475971
PulseTrain_823	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_031	Multipath_1	105.90	2.399313	0.468465
PulseTrain_823	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_032	Multipath_1	105.90	2.528221	0.467803
PulseTrain_823	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_033	Multipath_1	105.90	2.458950	0.485079
PulseTrain_823	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_034	Multipath_1	105.90	2.763415	0.494852
PulseTrain_823	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_035	Multipath_1	105.90	2.878234	0.475209
PulseTrain_823	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_036	Multipath_1	105.90	2.748483	0.470384
PulseTrain_823	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_037	Multipath_1	105.90	2.675659	0.455078
PulseTrain_823	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_038	Multipath_1	105.90	2.721172	0.444049
PulseTrain_823	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_823	Click_039	Multipath_1	105.90	2.801266	0.415380
PulseTrain_824	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_002	Multipath_1	105.90	3.027994	0.379030
PulseTrain_824	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_003	Multipath_1	107.60	3.486753	0.395307
PulseTrain_824	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_824	Click_008	Multipath_1	1427.10	4.480797	0.629874
PulseTrain_824	Click_008	Multipath_2	1508.70	3.966262	0.531210
PulseTrain_824	Click_008	Multipath_3	123.30	4.720267	0.554812
