file_path|duration_us|start_idx|end_idx
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_318\Pulse_13.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_693\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_069\Pulse_34.wav|81.60|51|98
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_569\Pulse_4.wav|64.24|31|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_591\Pulse_35.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_239\Pulse_10.wav|86.81|42|92
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_073\Pulse_29.wav|71.18|51|92
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_338\Pulse_14.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_217\Pulse_12.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_440\Pulse_5.wav|69.44|53|93
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_354\Pulse_103.wav|88.54|50|101
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_554\Pulse_4.wav|41.67|41|65
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_224\Pulse_21.wav|43.40|50|75
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_267\Pulse_2.wav|92.01|62|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_369\Pulse_13.wav|60.76|44|79
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_180\Pulse_2.wav|57.29|43|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_694\Pulse_44.wav|55.56|48|80
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_766\Pulse_16.wav|32.99|42|61
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_429\Pulse_31.wav|69.44|50|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_731\Pulse_25.wav|64.24|37|74
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_429\Pulse_28.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_155\Pulse_6.wav|74.65|51|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_750\Pulse_5.wav|119.79|45|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_069\Pulse_26.wav|76.39|52|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_803\Pulse_7.wav|76.39|46|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_076\Pulse_5.wav|109.38|51|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_289\Pulse_16.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_375\Pulse_2.wav|88.54|49|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_387\Pulse_54.wav|86.81|48|98
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_423\Pulse_37.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_701\Pulse_15.wav|78.12|45|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_443\Pulse_7.wav|60.76|51|86
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_157\Pulse_70.wav|107.64|48|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_609\Pulse_29.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_463\Pulse_6.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_518\Pulse_5.wav|107.64|34|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_541\Pulse_2.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_734\Pulse_10.wav|114.58|44|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_065\Pulse_17.wav|85.07|51|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_58.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_516\Pulse_3.wav|116.32|47|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_060\Pulse_5.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_45.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_44.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_124\Pulse_26.wav|53.82|44|75
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_229\Pulse_18.wav|93.75|47|101
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_548\Pulse_7.wav|111.11|45|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_548\Pulse_39.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_670\Pulse_10.wav|59.03|35|69
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_289\Pulse_3.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_357\Pulse_30.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_046\Pulse_41.wav|100.69|43|101
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_105.wav|104.17|48|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_367\Pulse_4.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_263\Pulse_1.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_763\Pulse_25.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_691\Pulse_7.wav|48.61|42|70
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_572\Pulse_9.wav|86.81|44|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_781\Pulse_36.wav|79.86|39|85
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_066\Pulse_6.wav|90.28|64|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_442\Pulse_30.wav|34.72|52|72
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_308\Pulse_6.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_718\Pulse_14.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_53.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_710\Pulse_8.wav|74.65|44|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_212\Pulse_26.wav|102.43|48|107
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_528\Pulse_5.wav|53.82|61|92
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_172\Pulse_31.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_329\Pulse_49.wav|114.58|49|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_131\Pulse_27.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_782\Pulse_52.wav|104.17|45|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_365\Pulse_26.wav|97.22|59|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_066\Pulse_18.wav|86.81|64|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_167\Pulse_55.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_424\Pulse_15.wav|92.01|63|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_331\Pulse_26.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_208\Pulse_51.wav|50.35|42|71
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_041\Pulse_20.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_337\Pulse_9.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_349\Pulse_7.wav|46.88|45|72
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_565\Pulse_8.wav|93.75|37|91
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_190\Pulse_59.wav|119.79|47|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_548\Pulse_3.wav|102.43|46|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_554\Pulse_11.wav|107.64|41|103
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_550\Pulse_29.wav|62.50|45|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_046\Pulse_36.wav|48.61|40|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_14.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_247\Pulse_53.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_338\Pulse_22.wav|109.38|53|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_104.wav|104.17|48|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_730\Pulse_16.wav|112.85|45|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_703\Pulse_53.wav|116.32|44|111
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_038\Pulse_2.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_444\Pulse_54.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_062\Pulse_31.wav|93.75|62|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_127\Pulse_12.wav|78.12|45|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_584\Pulse_11.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_537\Pulse_29.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_785\Pulse_1.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_049\Pulse_13.wav|53.82|49|80
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_197\Pulse_14.wav|86.81|48|98
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_666\Pulse_16.wav|34.72|44|64
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_572\Pulse_3.wav|105.90|44|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_057\Pulse_21.wav|93.75|62|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_437\Pulse_54.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_308\Pulse_4.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_563\Pulse_20.wav|114.58|41|107
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_444\Pulse_20.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_113\Pulse_29.wav|43.40|42|67
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_236\Pulse_11.wav|79.86|45|91
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_159\Pulse_39.wav|62.50|41|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_330\Pulse_31.wav|62.50|49|85
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_195\Pulse_8.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_224\Pulse_3.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_358\Pulse_15.wav|69.44|47|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_479\Pulse_35.wav|119.79|47|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_780\Pulse_9.wav|48.61|40|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_205\Pulse_18.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_423\Pulse_11.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_156\Pulse_44.wav|88.54|45|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_206\Pulse_22.wav|60.76|46|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_69.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_102.wav|105.90|47|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_177\Pulse_1.wav|116.32|47|114
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_363\Pulse_11.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_354\Pulse_109.wav|97.22|49|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_445\Pulse_10.wav|107.64|47|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_078\Pulse_2.wav|100.69|50|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_356\Pulse_5.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_644\Pulse_5.wav|118.06|48|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_783\Pulse_1.wav|62.50|41|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_379\Pulse_3.wav|74.65|53|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_389\Pulse_9.wav|104.17|53|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_564\Pulse_7.wav|60.76|41|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_721\Pulse_10.wav|38.19|43|65
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_047\Pulse_1.wav|62.50|42|78
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_552\Pulse_2.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_364\Pulse_8.wav|81.60|47|94
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_550\Pulse_12.wav|93.75|45|99
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_240\Pulse_14.wav|98.96|48|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_798\Pulse_8.wav|38.19|40|62
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_384\Pulse_48.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_216\Pulse_7.wav|116.32|49|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_040\Pulse_3.wav|85.07|47|96
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_481\Pulse_12.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_762\Pulse_16.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_338\Pulse_8.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_321\Pulse_153.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_066\Pulse_1.wav|95.49|40|95
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_353\Pulse_29.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_353\Pulse_11.wav|116.32|48|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_487\Pulse_12.wav|92.01|44|97
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_247\Pulse_13.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_148\Pulse_80.wav|79.86|41|87
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_553\Pulse_4.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_551\Pulse_1.wav|52.08|33|63
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_463\Pulse_2.wav|59.03|47|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_148\Pulse_53.wav|81.60|44|91
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_573\Pulse_13.wav|46.88|41|68
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_529\Pulse_17.wav|95.49|61|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_448\Pulse_157.wav|97.22|48|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_223\Pulse_8.wav|83.33|51|99
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_208\Pulse_67.wav|114.58|43|109
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_289\Pulse_7.wav|114.58|50|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_355\Pulse_23.wav|111.11|52|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_126\Pulse_9.wav|112.85|50|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_348\Pulse_8.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_444\Pulse_47.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_330\Pulse_71.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_170\Pulse_97.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_066\Pulse_10.wav|97.22|60|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_125\Pulse_45.wav|59.03|43|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_039\Pulse_1.wav|62.50|50|86
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_328\Pulse_35.wav|29.51|42|59
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_596\Pulse_3.wav|45.14|46|72
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_531\Pulse_28.wav|67.71|38|77
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_185\Pulse_2.wav|64.24|44|81
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_065\Pulse_12.wav|92.01|51|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_781\Pulse_60.wav|55.56|39|71
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_354\Pulse_90.wav|92.01|47|100
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_210\Pulse_3.wav|111.11|44|108
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_485\Pulse_34.wav|90.28|61|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_110\Pulse_17.wav|112.85|45|110
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_469\Pulse_25.wav|109.38|53|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_571\Pulse_5.wav|57.29|43|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_354\Pulse_101.wav|90.28|50|102
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_117\Pulse_1.wav|118.06|47|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_166\Pulse_8.wav|55.56|58|90
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_135\Pulse_59.wav|97.22|48|104
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_812\Pulse_9.wav|112.85|48|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_821\Pulse_2.wav|57.29|46|79
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_747\Pulse_15.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_019\Pulse_39.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_189\Pulse_4.wav|100.69|47|105
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_402\Pulse_26.wav|119.79|46|115
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_322\Pulse_28.wav|53.82|45|76
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_168\Pulse_15.wav|116.32|46|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_159\Pulse_13.wav|116.32|40|107
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_241\Pulse_16.wav|85.07|48|97
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_807\Pulse_14.wav|116.32|46|113
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_352\Pulse_28.wav|112.85|51|116
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_360\Pulse_32.wav|104.17|51|111
D:\Project_Github\Indo-Pacific-humpback-dolphin\00_Data\ClickTrains\PulseTrain_173\Pulse_4.wav|114.58|48|114
